site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2011,5,5,21,3,50,2011-05-05T21:03:50Z,2011.342131,3062-01,399.5,40.05,-105.004,1884,1578.7,305.3,C,317773,L10,2011-05-20 6:20:00,...
BAO,2011,5,7,21,3,48,2011-05-07T21:03:48Z,2011.34761,3062-05,395.7,40.05,-105.004,1884,1578.7,305.3,C,317777,L10,2011-05-20 7:09:00,...
BAO,2011,5,9,21,3,50,2011-05-09T21:03:50Z,2011.353089,3062-03,395.15,40.05,-105.004,1884,1578.7,305.3,C,317775,L10,2011-05-20 6:36:00,...
BAO,2011,5,9,21,3,50,2011-05-09T21:03:50Z,2011.353089,3062-04,395.16,40.05,-105.004,1884,1578.7,305.3,C,317776,L10,2011-05-20 6:53:00,...
BAO,2011,5,11,21,3,43,2011-05-11T21:03:43Z,2011.358569,3062-07,398.56,40.05,-105.004,1884,1578.7,305.3,C,317779,L10,2011-05-20 7:25:00,...
BAO,2011,5,11,21,3,43,2011-05-11T21:03:43Z,2011.358569,3062-08,398.59,40.05,-105.004,1884,1578.7,305.3,C,317780,L10,2011-05-20 7:42:00,...
BAO,2011,5,13,21,3,44,2011-05-13T21:03:44Z,2011.364048,3062-09,399.55,40.05,-105.004,1884,1578.7,305.3,C,317781,L10,2011-05-20 7:58:00,...
BAO,2011,5,15,21,3,41,2011-05-15T21:03:41Z,2011.369528,3062-11,395.76,40.05,-105.004,1884,1578.7,305.3,C,317783,L10,2011-05-20 8:14:00,...
BAO,2011,5,15,21,3,41,2011-05-15T21:03:41Z,2011.369528,3062-12,395.64,40.05,-105.004,1884,1578.7,305.3,C,317784,L10,2011-05-20 8:30:00,...
BAO,2011,5,17,21,3,28,2011-05-17T21:03:28Z,2011.375007,3017-01,400.16,40.05,-105.004,1884,1578.7,305.3,C,318502,L8,2011-06-02 1:55:00,...
BAO,2011,5,19,21,11,25,2011-05-19T21:11:25Z,2011.380501,3017-03,397.99,40.05,-105.004,1884,1578.7,305.3,C,318504,L8,2011-06-02 2:10:00,...
BAO,2011,5,21,21,3,27,2011-05-21T21:03:27Z,2011.385965,3017-05,395.83,40.05,-105.004,1884,1578.7,305.3,C,318506,L8,2011-06-02 2:25:00,...
BAO,2011,5,21,21,3,27,2011-05-21T21:03:27Z,2011.385965,3017-06,396.1,40.05,-105.004,1884,1578.7,305.3,C,318507,L8,2011-06-02 2:40:00,...
BAO,2011,5,23,21,3,29,2011-05-23T21:03:29Z,2011.391445,3017-07,396.75,40.05,-105.004,1884,1578.7,305.3,C,318508,L8,2011-06-02 2:56:00,...
BAO,2011,5,23,21,3,29,2011-05-23T21:03:29Z,2011.391445,3017-08,396.42,40.05,-105.004,1884,1578.7,305.3,C,318509,L8,2011-06-02 3:11:00,...
BAO,2011,5,25,21,3,21,2011-05-25T21:03:21Z,2011.396924,3017-09,392.77,40.05,-105.004,1884,1578.7,305.3,C,318510,L8,2011-06-02 3:26:00,...
BAO,2011,5,25,21,3,21,2011-05-25T21:03:21Z,2011.396924,3017-10,392.48,40.05,-105.004,1884,1578.7,305.3,C,318511,L8,2011-06-02 3:42:00,...
BAO,2011,5,27,21,3,20,2011-05-27T21:03:20Z,2011.402404,3017-11,395.17,40.05,-105.004,1884,1578.7,305.3,C,318512,L8,2011-06-02 3:57:00,...
BAO,2011,6,1,17,37,55,2011-06-01T17:37:55Z,2011.415711,3076-01,400.47,40.05,-105.004,1884,1578.7,305.3,C,319224,L10,2011-06-20 17:29:00,.S.
BAO,2011,6,2,21,4,30,2011-06-02T21:04:30Z,2011.418844,3076-03,393.88,40.05,-105.004,1884,1578.7,305.3,C,319226,L10,2011-06-20 17:45:00,...
BAO,2011,6,2,21,4,30,2011-06-02T21:04:30Z,2011.418844,3076-04,393.86,40.05,-105.004,1884,1578.7,305.3,C,319227,L10,2011-06-20 18:02:00,...
BAO,2011,6,4,21,4,26,2011-06-04T21:04:26Z,2011.424324,3076-05,389.58,40.05,-105.004,1884,1578.7,305.3,C,319228,L10,2011-06-20 18:18:00,...
BAO,2011,6,6,21,4,30,2011-06-06T21:04:30Z,2011.429803,3076-07,393.75,40.05,-105.004,1884,1578.7,305.3,C,319230,L10,2011-06-20 18:34:00,...
BAO,2011,6,6,21,4,30,2011-06-06T21:04:30Z,2011.429803,3076-08,393.75,40.05,-105.004,1884,1578.7,305.3,C,319231,L10,2011-06-20 18:50:00,...
BAO,2011,6,8,21,4,32,2011-06-08T21:04:32Z,2011.435283,3076-09,390.97,40.05,-105.004,1884,1578.7,305.3,C,319232,L10,2011-06-20 19:07:00,...
BAO,2011,6,10,21,4,31,2011-06-10T21:04:31Z,2011.440762,3076-11,389.74,40.05,-105.004,1884,1578.7,305.3,C,319234,L10,2011-06-20 19:23:00,...
BAO,2011,6,10,21,4,31,2011-06-10T21:04:31Z,2011.440762,3076-12,389.67,40.05,-105.004,1884,1578.7,305.3,C,319235,L10,2011-06-20 19:39:00,...
BAO,2011,6,14,21,3,4,2011-06-14T21:03:04Z,2011.451718,3153-01,394.18,40.05,-105.004,1884,1578.7,305.3,C,319834,L8,2011-07-01 6:36:00,C..
BAO,2011,6,14,21,3,4,2011-06-14T21:03:04Z,2011.451718,3153-02,394.41,40.05,-105.004,1884,1578.7,305.3,C,319835,L8,2011-07-01 6:51:00,C..
BAO,2011,6,16,21,3,4,2011-06-16T21:03:04Z,2011.457198,3153-03,394.83,40.05,-105.004,1884,1578.7,305.3,C,319836,L8,2011-07-01 7:07:00,C..
BAO,2011,6,16,21,3,4,2011-06-16T21:03:04Z,2011.457198,3153-04,396.97,40.05,-105.004,1884,1578.7,305.3,C,319837,L8,2011-07-01 7:22:00,C..
BAO,2011,6,18,21,3,7,2011-06-18T21:03:07Z,2011.462677,3153-05,391.45,40.05,-105.004,1884,1578.7,305.3,C,319838,L8,2011-07-01 7:37:00,C..
BAO,2011,6,18,21,3,7,2011-06-18T21:03:07Z,2011.462677,3153-06,391.19,40.05,-105.004,1884,1578.7,305.3,C,319839,L8,2011-07-01 7:53:00,C..
BAO,2011,6,20,21,3,0,2011-06-20T21:03:00Z,2011.468156,3153-07,387.8,40.05,-105.004,1884,1578.7,305.3,C,319840,L8,2011-07-01 8:08:00,C..
BAO,2011,6,20,21,3,0,2011-06-20T21:03:00Z,2011.468156,3153-08,387.74,40.05,-105.004,1884,1578.7,305.3,C,319841,L8,2011-07-01 8:23:00,C..
BAO,2011,6,22,21,2,58,2011-06-22T21:02:58Z,2011.473636,3153-09,387.74,40.05,-105.004,1884,1578.7,305.3,C,319842,L8,2011-07-01 8:38:00,C..
BAO,2011,6,22,21,2,58,2011-06-22T21:02:58Z,2011.473636,3153-10,388.53,40.05,-105.004,1884,1578.7,305.3,C,319843,L8,2011-07-01 8:54:00,C..
BAO,2011,6,24,21,2,57,2011-06-24T21:02:57Z,2011.479115,3153-11,400.15,40.05,-105.004,1884,1578.7,305.3,C,319844,L8,2011-07-01 9:09:00,C..
BAO,2011,6,24,21,2,57,2011-06-24T21:02:57Z,2011.479115,3153-12,400.52,40.05,-105.004,1884,1578.7,305.3,C,319845,L8,2011-07-01 9:24:00,C..
BAO,2011,6,28,21,8,10,2011-06-28T21:08:10Z,2011.490084,3097-01,393.26,40.05,-105.004,1884,1578.7,305.3,C,320724,L8,2011-07-18 20:46:00,...
BAO,2011,6,30,21,8,13,2011-06-30T21:08:13Z,2011.495564,3097-03,394.98,40.05,-105.004,1884,1578.7,305.3,C,320726,L8,2011-07-18 21:01:00,...
BAO,2011,6,30,21,8,13,2011-06-30T21:08:13Z,2011.495564,3097-04,395.01,40.05,-105.004,1884,1578.7,305.3,C,320727,L8,2011-07-18 21:17:00,...
BAO,2011,7,2,21,8,9,2011-07-02T21:08:09Z,2011.501043,3097-05,395.72,40.05,-105.004,1884,1578.7,305.3,C,320728,L8,2011-07-18 21:32:00,...
BAO,2011,7,4,21,8,5,2011-07-04T21:08:05Z,2011.506522,3097-07,393.66,40.05,-105.004,1884,1578.7,305.3,C,320730,L8,2011-07-18 21:47:00,...
BAO,2011,7,4,21,8,5,2011-07-04T21:08:05Z,2011.506522,3097-08,393.47,40.05,-105.004,1884,1578.7,305.3,C,320731,L8,2011-07-18 22:03:00,...
BAO,2011,7,6,21,7,59,2011-07-06T21:07:59Z,2011.512001,3097-09,398.84,40.05,-105.004,1884,1578.7,305.3,C,320732,L8,2011-07-18 22:18:00,C..
BAO,2011,7,13,22,11,27,2011-07-13T22:11:27Z,2011.5313,3097-12,393.93,40.05,-105.004,1884,1578.7,305.3,C,320734,L8,2011-07-18 22:33:00,C..
BAO,2011,7,14,21,8,30,2011-07-14T21:08:30Z,2011.53392,3062-01,403.75,40.05,-105.004,1884,1578.7,305.3,C,321316,L10,2011-08-05 0:41:00,C.C
BAO,2011,7,16,21,8,36,2011-07-16T21:08:36Z,2011.5394,3062-03,400.56,40.05,-105.004,1884,1578.7,305.3,C,321318,L10,2011-08-05 0:57:00,C.C
BAO,2011,7,16,21,8,36,2011-07-16T21:08:36Z,2011.5394,3062-04,401.05,40.05,-105.004,1884,1578.7,305.3,C,321319,L10,2011-08-09 1:27:00,C.C
BAO,2011,7,18,21,8,25,2011-07-18T21:08:25Z,2011.544879,3062-05,399.71,40.05,-105.004,1884,1578.7,305.3,C,321320,L10,2011-08-05 1:14:00,..C
BAO,2011,7,18,21,8,25,2011-07-18T21:08:25Z,2011.544879,3062-06,399.87,40.05,-105.004,1884,1578.7,305.3,C,321321,L10,2011-08-09 1:43:00,..C
BAO,2011,7,20,21,8,25,2011-07-20T21:08:25Z,2011.550358,3062-07,393.63,40.05,-105.004,1884,1578.7,305.3,C,321322,L10,2011-08-05 1:30:00,..C
BAO,2011,7,21,21,28,46,2011-07-21T21:28:46Z,2011.553137,3062-09,393.07,40.05,-105.004,1884,1578.7,305.3,C,321324,L10,2011-08-05 1:46:00,..C
BAO,2011,7,21,21,28,46,2011-07-21T21:28:46Z,2011.553137,3062-10,392.7,40.05,-105.004,1884,1578.7,305.3,C,321325,L10,2011-08-09 1:59:00,..C
BAO,2011,7,22,21,8,21,2011-07-22T21:08:21Z,2011.555838,3062-11,393.64,40.05,-105.004,1884,1578.7,305.3,C,321326,L10,2011-08-05 2:02:00,..C
BAO,2011,7,26,21,7,31,2011-07-26T21:07:31Z,2011.566795,3030-01,398.31,40.05,-105.004,1884,1578.7,305.3,C,321855,L8,2011-08-09 0:54:00,.S.
BAO,2011,7,26,21,7,31,2011-07-26T21:07:31Z,2011.566795,3030-02,398.39,40.05,-105.004,1884,1578.7,305.3,C,321856,L8,2011-08-09 1:09:00,.S.
BAO,2011,7,28,21,7,21,2011-07-28T21:07:21Z,2011.572274,3030-03,386.47,40.05,-105.004,1884,1578.7,305.3,C,321857,L8,2011-08-09 1:24:00,.S.
BAO,2011,7,28,21,7,21,2011-07-28T21:07:21Z,2011.572274,3030-04,386.47,40.05,-105.004,1884,1578.7,305.3,C,321858,L8,2011-08-09 1:40:00,.S.
BAO,2011,7,30,21,7,23,2011-07-30T21:07:23Z,2011.577754,3030-05,387.8,40.05,-105.004,1884,1578.7,305.3,C,321859,L8,2011-08-09 1:55:00,.S.
BAO,2011,8,1,21,7,23,2011-08-01T21:07:23Z,2011.583233,3030-07,393.5,40.05,-105.004,1884,1578.7,305.3,C,321861,L8,2011-08-09 2:10:00,.S.
BAO,2011,8,3,21,7,19,2011-08-03T21:07:19Z,2011.588713,3030-09,394.1,40.05,-105.004,1884,1578.7,305.3,C,321863,L8,2011-08-09 2:25:00,.S.
BAO,2011,8,5,19,4,21,2011-08-05T19:04:21Z,2011.593958,3030-11,392.88,40.05,-105.004,1884,1578.7,305.3,C,321865,L8,2011-08-09 2:41:00,.S.
BAO,2011,8,5,19,4,21,2011-08-05T19:04:21Z,2011.593958,3030-12,392.78,40.05,-105.004,1884,1578.7,305.3,C,321866,L8,2011-08-09 2:56:00,.S.
BAO,2011,8,5,21,9,7,2011-08-05T21:09:07Z,2011.594195,3076-01,390.97,40.05,-105.004,1884,1578.7,305.3,C,322388,L10,2011-08-18 17:38:00,...
BAO,2011,8,5,21,9,7,2011-08-05T21:09:07Z,2011.594195,3076-02,391.06,40.05,-105.004,1884,1578.7,305.3,C,322389,L10,2011-08-18 17:54:00,...
BAO,2011,8,7,21,9,7,2011-08-07T21:09:07Z,2011.599675,3076-03,390.63,40.05,-105.004,1884,1578.7,305.3,C,322390,L10,2011-08-18 18:11:00,...
BAO,2011,8,8,20,57,35,2011-08-08T20:57:35Z,2011.602393,3076-05,389.14,40.05,-105.004,1884,1578.7,305.3,C,322392,L10,2011-08-18 18:27:00,...
BAO,2011,8,8,20,57,35,2011-08-08T20:57:35Z,2011.602393,3076-06,389.19,40.05,-105.004,1884,1578.7,305.3,C,322393,L10,2011-08-18 18:43:00,...
BAO,2011,8,8,21,9,25,2011-08-08T21:09:25Z,2011.602415,3076-07,389.09,40.05,-105.004,1884,1578.7,305.3,C,322394,L10,2011-08-18 18:59:00,...
BAO,2011,8,8,21,19,3,2011-08-08T21:19:03Z,2011.602434,3076-09,388.68,40.05,-105.004,1884,1578.7,305.3,C,322396,L10,2011-08-18 19:16:00,...
BAO,2011,8,8,21,19,3,2011-08-08T21:19:03Z,2011.602434,3076-10,388.81,40.05,-105.004,1884,1578.7,305.3,C,322397,L10,2011-08-18 19:32:00,...
BAO,2011,8,9,21,9,11,2011-08-09T21:09:11Z,2011.605154,3076-11,392.67,40.05,-105.004,1884,1578.7,305.3,C,322398,L10,2011-08-18 19:48:00,...
BAO,2011,8,17,21,8,47,2011-08-17T21:08:47Z,2011.627072,3153-01,391.91,40.05,-105.004,1884,1578.7,305.3,C,322603,L10,2011-08-24 23:42:00,...
BAO,2011,8,17,21,8,47,2011-08-17T21:08:47Z,2011.627072,3153-02,392.03,40.05,-105.004,1884,1578.7,305.3,C,322604,L10,2011-08-24 23:58:00,...
BAO,2011,8,18,4,4,46,2011-08-18T04:04:46Z,2011.627863,3153-03,394.19,40.05,-105.004,1884,1578.7,305.3,C,322605,L10,2011-08-25 0:14:00,.S.
BAO,2011,8,18,21,8,52,2011-08-18T21:08:52Z,2011.629811,3153-05,391.31,40.05,-105.004,1884,1578.7,305.3,C,322607,L10,2011-08-25 0:30:00,...
BAO,2011,8,18,21,8,52,2011-08-18T21:08:52Z,2011.629811,3153-06,391.27,40.05,-105.004,1884,1578.7,305.3,C,322608,L10,2011-08-25 0:47:00,...
BAO,2011,8,19,21,8,50,2011-08-19T21:08:50Z,2011.632551,3153-07,395.34,40.05,-105.004,1884,1578.7,305.3,C,322609,L10,2011-08-25 1:03:00,...
BAO,2011,8,19,21,8,50,2011-08-19T21:08:50Z,2011.632551,3153-08,395.2,40.05,-105.004,1884,1578.7,305.3,C,322610,L10,2011-08-25 1:19:00,...
BAO,2011,8,20,21,8,49,2011-08-20T21:08:49Z,2011.635291,3153-09,396.99,40.05,-105.004,1884,1578.7,305.3,C,322611,L10,2011-08-25 1:35:00,...
BAO,2011,8,21,21,8,48,2011-08-21T21:08:48Z,2011.63803,3153-11,393.89,40.05,-105.004,1884,1578.7,305.3,C,322613,L10,2011-08-25 1:52:00,...
BAO,2011,8,24,17,38,51,2011-08-24T17:38:51Z,2011.64585,3097-01,394.63,40.05,-105.004,1884,1578.7,305.3,C,322923,L10,2011-09-02 1:02:00,.S.
BAO,2011,8,24,17,38,51,2011-08-24T17:38:51Z,2011.64585,3097-02,394.96,40.05,-105.004,1884,1578.7,305.3,C,322924,L10,2011-09-02 1:19:00,.S.
BAO,2011,8,24,17,53,49,2011-08-24T17:53:49Z,2011.645879,3097-03,395.1,40.05,-105.004,1884,1578.7,305.3,C,322925,L10,2011-09-02 1:35:00,.S.
BAO,2011,8,25,21,8,41,2011-08-25T21:08:41Z,2011.648989,3097-05,390.74,40.05,-105.004,1884,1578.7,305.3,C,322927,L10,2011-09-02 1:51:00,...
BAO,2011,8,27,21,8,36,2011-08-27T21:08:36Z,2011.654468,3097-07,392.56,40.05,-105.004,1884,1578.7,305.3,C,322929,L10,2011-09-02 2:07:00,...
BAO,2011,8,27,21,8,36,2011-08-27T21:08:36Z,2011.654468,3097-08,392.27,40.05,-105.004,1884,1578.7,305.3,C,322930,L10,2011-09-02 2:24:00,...
BAO,2011,8,29,16,19,48,2011-08-29T16:19:48Z,2011.659398,3097-09,415.96,40.05,-105.004,1884,1578.7,305.3,C,322931,L10,2011-09-02 2:40:00,CS.
BAO,2011,8,29,16,19,48,2011-08-29T16:19:48Z,2011.659398,3097-10,415.78,40.05,-105.004,1884,1578.7,305.3,C,322932,L10,2011-09-02 2:56:00,CS.
BAO,2011,8,30,2,10,0,2011-08-30T02:10:00Z,2011.660521,3017-01,392.61,40.05,-105.004,1884,1578.7,305.3,C,323309,L10,2011-09-06 18:00:00,CSC
BAO,2011,8,30,2,10,0,2011-08-30T02:10:00Z,2011.660521,3017-02,392.74,40.05,-105.004,1884,1578.7,305.3,C,323310,L10,2011-09-06 18:16:00,CSC
BAO,2011,8,30,8,5,0,2011-08-30T08:05:00Z,2011.661197,3017-03,391.74,40.05,-105.004,1884,1578.7,305.3,C,323311,L10,2011-09-06 18:32:00,CSC
BAO,2011,8,30,8,5,0,2011-08-30T08:05:00Z,2011.661197,3017-04,391.78,40.05,-105.004,1884,1578.7,305.3,C,323312,L10,2011-09-06 18:48:00,CSC
BAO,2011,8,30,14,10,0,2011-08-30T14:10:00Z,2011.661891,3017-05,393.1,40.05,-105.004,1884,1578.7,305.3,C,323313,L10,2011-09-06 19:05:00,CSC
BAO,2011,8,30,14,10,0,2011-08-30T14:10:00Z,2011.661891,3017-06,393.19,40.05,-105.004,1884,1578.7,305.3,C,323314,L10,2011-09-06 19:21:00,CSC
BAO,2011,8,30,20,10,0,2011-08-30T20:10:00Z,2011.662576,3017-07,392.57,40.05,-105.004,1884,1578.7,305.3,C,323315,L10,2011-09-06 19:37:00,C.C
BAO,2011,8,30,20,10,0,2011-08-30T20:10:00Z,2011.662576,3017-08,392.66,40.05,-105.004,1884,1578.7,305.3,C,323316,L10,2011-09-06 19:53:00,C.C
BAO,2011,8,31,14,10,0,2011-08-31T14:10:00Z,2011.664631,3017-09,394.11,40.05,-105.004,1884,1578.7,305.3,C,323317,L10,2011-09-06 20:10:00,CSC
BAO,2011,8,31,14,10,0,2011-08-31T14:10:00Z,2011.664631,3017-10,393.87,40.05,-105.004,1884,1578.7,305.3,C,323318,L10,2011-09-06 20:26:00,CSC
BAO,2011,8,31,20,10,0,2011-08-31T20:10:00Z,2011.665316,3017-11,391.82,40.05,-105.004,1884,1578.7,305.3,C,323319,L10,2011-09-06 20:42:00,C.C
BAO,2011,8,31,20,10,0,2011-08-31T20:10:00Z,2011.665316,3017-12,391.74,40.05,-105.004,1884,1578.7,305.3,C,323320,L10,2011-09-06 20:59:00,C.C
BAO,2011,9,2,21,8,29,2011-09-02T21:08:29Z,2011.670907,3003-01,397.06,40.05,-105.004,1884,1578.7,305.3,C,323357,L8,2011-09-12 21:16:00,...
BAO,2011,9,3,21,8,19,2011-09-03T21:08:19Z,2011.673646,3003-03,382.11,40.05,-105.004,1884,1578.7,305.3,C,323359,L8,2011-09-12 21:32:00,...
BAO,2011,9,3,21,8,19,2011-09-03T21:08:19Z,2011.673646,3003-04,382.06,40.05,-105.004,1884,1578.7,305.3,C,323360,L8,2011-09-12 21:47:00,...
BAO,2011,9,4,21,8,21,2011-09-04T21:08:21Z,2011.676386,3003-05,387.77,40.05,-105.004,1884,1578.7,305.3,C,323361,L8,2011-09-12 22:02:00,...
BAO,2011,9,5,21,8,23,2011-09-05T21:08:23Z,2011.679126,3003-07,387.86,40.05,-105.004,1884,1578.7,305.3,C,323363,L8,2011-09-12 22:17:00,...
BAO,2011,9,5,21,8,23,2011-09-05T21:08:23Z,2011.679126,3003-08,387.9,40.05,-105.004,1884,1578.7,305.3,C,323364,L8,2011-09-12 22:33:00,...
BAO,2011,9,6,21,8,14,2011-09-06T21:08:14Z,2011.681865,3003-09,388.6,40.05,-105.004,1884,1578.7,305.3,C,323365,L8,2011-09-12 22:48:00,...
BAO,2011,9,7,21,8,14,2011-09-07T21:08:14Z,2011.684605,3003-11,388.86,40.05,-105.004,1884,1578.7,305.3,C,323367,L8,2011-09-12 23:03:00,...
BAO,2011,9,7,21,8,14,2011-09-07T21:08:14Z,2011.684605,3003-12,388.78,40.05,-105.004,1884,1578.7,305.3,C,323368,L8,2011-09-12 23:19:00,...
BAO,2011,9,8,21,8,44,2011-09-08T21:08:44Z,2011.687345,3076-01,387.88,40.05,-105.004,1884,1578.7,305.3,C,323890,L8,2011-09-22 23:55:00,...
BAO,2011,9,8,21,8,44,2011-09-08T21:08:44Z,2011.687345,3076-02,387.81,40.05,-105.004,1884,1578.7,305.3,C,323891,L8,2011-09-23 0:10:00,...
BAO,2011,9,15,22,52,33,2011-09-15T22:52:33Z,2011.706721,3076-03,391.55,40.05,-105.004,1884,1578.7,305.3,C,323892,L8,2011-09-23 0:25:00,...
BAO,2011,9,15,22,52,33,2011-09-15T22:52:33Z,2011.706721,3076-04,391.7,40.05,-105.004,1884,1578.7,305.3,C,323893,L8,2011-09-23 0:40:00,...
BAO,2011,9,15,23,14,11,2011-09-15T23:14:11Z,2011.706762,3076-05,391.49,40.05,-105.004,1884,1578.7,305.3,C,323894,L8,2011-09-23 0:56:00,.S.
BAO,2011,9,15,23,14,11,2011-09-15T23:14:11Z,2011.706762,3076-06,391.5,40.05,-105.004,1884,1578.7,305.3,C,323895,L8,2011-09-23 1:11:00,.S.
BAO,2011,9,15,23,32,45,2011-09-15T23:32:45Z,2011.706797,3076-07,391.82,40.05,-105.004,1884,1578.7,305.3,C,323896,L8,2011-09-23 1:26:00,.S.
BAO,2011,9,15,23,32,45,2011-09-15T23:32:45Z,2011.706797,3076-08,391.88,40.05,-105.004,1884,1578.7,305.3,C,323897,L8,2011-09-23 1:42:00,.S.
BAO,2011,9,15,23,48,12,2011-09-15T23:48:12Z,2011.706827,3076-09,392.71,40.05,-105.004,1884,1578.7,305.3,C,323898,L8,2011-09-23 1:57:00,.S.
BAO,2011,9,15,23,48,12,2011-09-15T23:48:12Z,2011.706827,3076-10,392.69,40.05,-105.004,1884,1578.7,305.3,C,323899,L8,2011-09-23 2:12:00,.S.
BAO,2011,9,16,0,4,17,2011-09-16T00:04:17Z,2011.706857,3076-11,392.8,40.05,-105.004,1884,1578.7,305.3,C,323900,L8,2011-09-23 2:27:00,.S.
BAO,2011,9,16,0,4,17,2011-09-16T00:04:17Z,2011.706857,3076-12,392.85,40.05,-105.004,1884,1578.7,305.3,C,323901,L8,2011-09-23 2:43:00,.S.
BAO,2011,9,16,21,11,51,2011-09-16T21:11:51Z,2011.709269,3062-01,391.71,40.05,-105.004,1884,1578.7,305.3,C,324255,L8,2011-09-27 18:26:00,...
BAO,2011,9,19,20,59,33,2011-09-19T20:59:33Z,2011.717465,3062-03,387.84,40.05,-105.004,1884,1578.7,305.3,C,324257,L8,2011-09-27 18:41:00,...
BAO,2011,9,19,21,10,16,2011-09-19T21:10:16Z,2011.717485,3062-04,388.07,40.05,-105.004,1884,1578.7,305.3,C,324258,L8,2011-09-27 18:56:00,...
BAO,2011,9,20,21,34,30,2011-09-20T21:34:30Z,2011.720271,3062-05,387.61,40.05,-105.004,1884,1578.7,305.3,C,324259,L8,2011-09-27 19:12:00,...
BAO,2011,9,21,21,46,28,2011-09-21T21:46:28Z,2011.723034,3062-07,387.29,40.05,-105.004,1884,1578.7,305.3,C,324261,L8,2011-09-27 19:27:00,...
BAO,2011,9,21,21,59,58,2011-09-21T21:59:58Z,2011.723059,3062-08,386.61,40.05,-105.004,1884,1578.7,305.3,C,324262,L8,2011-09-27 19:42:00,...
BAO,2011,9,22,21,12,49,2011-09-22T21:12:49Z,2011.725709,3062-09,390.9,40.05,-105.004,1884,1578.7,305.3,C,324263,L8,2011-09-27 19:57:00,...
BAO,2011,9,23,20,48,40,2011-09-23T20:48:40Z,2011.728403,3062-11,388.83,40.05,-105.004,1884,1578.7,305.3,C,324265,L8,2011-09-27 20:13:00,...
BAO,2011,9,23,20,59,17,2011-09-23T20:59:17Z,2011.728423,3062-12,388.57,40.05,-105.004,1884,1578.7,305.3,C,324266,L8,2011-09-27 20:28:00,...
BAO,2011,9,26,21,1,38,2011-09-26T21:01:38Z,2011.736647,3030-01,388.79,40.05,-105.004,1884,1578.7,305.3,C,324716,L10,2011-10-06 3:01:00,...
BAO,2011,9,27,21,33,58,2011-09-27T21:33:58Z,2011.739448,3030-03,391.09,40.05,-105.004,1884,1578.7,305.3,C,324718,L10,2011-10-06 3:18:00,...
BAO,2011,9,27,21,33,58,2011-09-27T21:33:58Z,2011.739448,3030-04,391.23,40.05,-105.004,1884,1578.7,305.3,C,324719,L10,2011-10-06 3:34:00,...
BAO,2011,9,28,21,21,20,2011-09-28T21:21:20Z,2011.742164,3030-05,388.67,40.05,-105.004,1884,1578.7,305.3,C,324720,L10,2011-10-06 3:50:00,...
BAO,2011,9,28,21,21,20,2011-09-28T21:21:20Z,2011.742164,3030-06,388.66,40.05,-105.004,1884,1578.7,305.3,C,324721,L10,2011-10-06 4:06:00,...
BAO,2011,9,29,21,21,7,2011-09-29T21:21:07Z,2011.744903,3030-07,389.4,40.05,-105.004,1884,1578.7,305.3,C,324722,L10,2011-10-06 4:23:00,...
BAO,2011,9,30,21,21,22,2011-09-30T21:21:22Z,2011.747643,3030-09,391.78,40.05,-105.004,1884,1578.7,305.3,C,324724,L10,2011-10-06 4:39:00,...
BAO,2011,10,1,21,21,22,2011-10-01T21:21:22Z,2011.750383,3030-11,390.66,40.05,-105.004,1884,1578.7,305.3,C,324726,L10,2011-10-06 4:55:00,...
BAO,2011,10,1,21,21,22,2011-10-01T21:21:22Z,2011.750383,3030-12,390.38,40.05,-105.004,1884,1578.7,305.3,C,324727,L10,2011-10-06 5:12:00,...
BAO,2011,10,3,21,21,21,2011-10-03T21:21:21Z,2011.755863,3076-01,392.63,40.05,-105.004,1884,1578.7,305.3,C,325042,L10,2011-10-18 2:43:00,...
BAO,2011,10,4,21,21,22,2011-10-04T21:21:22Z,2011.758602,3076-03,389.63,40.05,-105.004,1884,1578.7,305.3,C,325044,L10,2011-10-18 2:59:00,...
BAO,2011,10,4,21,21,22,2011-10-04T21:21:22Z,2011.758602,3076-04,389.52,40.05,-105.004,1884,1578.7,305.3,C,325045,L10,2011-10-18 3:15:00,...
BAO,2011,10,5,21,21,33,2011-10-05T21:21:33Z,2011.761342,3076-05,390.77,40.05,-105.004,1884,1578.7,305.3,C,325046,L10,2011-10-18 3:32:00,...
BAO,2011,10,5,21,21,33,2011-10-05T21:21:33Z,2011.761342,3076-06,390.73,40.05,-105.004,1884,1578.7,305.3,C,325047,L10,2011-10-18 3:48:00,...
BAO,2011,10,6,21,21,34,2011-10-06T21:21:34Z,2011.764082,3076-07,389.63,40.05,-105.004,1884,1578.7,305.3,C,325048,L10,2011-10-18 4:04:00,...
BAO,2011,10,7,21,21,27,2011-10-07T21:21:27Z,2011.766822,3076-09,388.31,40.05,-105.004,1884,1578.7,305.3,C,325050,L10,2011-10-18 4:20:00,...
BAO,2011,10,7,21,21,27,2011-10-07T21:21:27Z,2011.766822,3076-10,388.28,40.05,-105.004,1884,1578.7,305.3,C,325051,L10,2011-10-18 4:37:00,...
BAO,2011,10,8,21,21,11,2011-10-08T21:21:11Z,2011.769561,3076-11,394.11,40.05,-105.004,1884,1578.7,305.3,C,325052,L10,2011-10-18 4:53:00,...
