site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2007,10,8,18,1,9,2007-10-08T18:01:09Z,2007.76918,3124-11,321.6,0.26,40.05,-105.004,1884,1578.7,305.3,C,243015,H4,2007-10-10 22:03:00,.S.
BAO,2007,10,9,18,1,8,2007-10-09T18:01:08Z,2007.77192,3124-12,322.22,0.26,40.05,-105.004,1884,1578.7,305.3,C,243016,H4,2007-10-10 22:18:00,.S.
BAO,2007,10,9,20,52,16,2007-10-09T20:52:16Z,2007.772246,3145-01,321.79,0.26,40.05,-105.004,1884,1578.7,305.3,C,243398,H4,2007-10-19 5:43:00,...
BAO,2007,10,10,18,1,57,2007-10-10T18:01:57Z,2007.774661,3145-02,322.01,0.26,40.05,-105.004,1884,1578.7,305.3,C,243399,H4,2007-10-19 5:58:00,.S.
BAO,2007,10,10,18,6,24,2007-10-10T18:06:24Z,2007.77467,3145-03,322.29,0.26,40.05,-105.004,1884,1578.7,305.3,C,243400,H4,2007-10-19 6:12:00,.S.
BAO,2007,10,11,18,1,56,2007-10-11T18:01:56Z,2007.777401,3145-04,321.38,0.26,40.05,-105.004,1884,1578.7,305.3,C,243401,H4,2007-10-19 6:27:00,.S.
BAO,2007,10,11,18,6,24,2007-10-11T18:06:24Z,2007.777409,3145-05,322.33,0.26,40.05,-105.004,1884,1578.7,305.3,C,243402,H4,2007-10-19 6:42:00,.S.
BAO,2007,10,12,18,1,55,2007-10-12T18:01:55Z,2007.780141,3145-06,321.9,0.26,40.05,-105.004,1884,1578.7,305.3,C,243403,H4,2007-10-19 6:57:00,.S.
BAO,2007,10,12,18,6,25,2007-10-12T18:06:25Z,2007.780149,3145-07,321.9,0.26,40.05,-105.004,1884,1578.7,305.3,C,243404,H4,2007-10-19 7:12:00,.S.
BAO,2007,10,13,18,1,56,2007-10-13T18:01:56Z,2007.78288,3145-08,322.03,0.26,40.05,-105.004,1884,1578.7,305.3,C,243405,H4,2007-10-19 7:26:00,.S.
BAO,2007,10,13,18,6,26,2007-10-13T18:06:26Z,2007.782889,3145-09,322.73,0.26,40.05,-105.004,1884,1578.7,305.3,C,243406,H4,2007-10-19 7:41:00,.S.
BAO,2007,10,14,18,1,53,2007-10-14T18:01:53Z,2007.78562,3145-10,321.88,0.26,40.05,-105.004,1884,1578.7,305.3,C,243407,H4,2007-10-19 7:56:00,.S.
BAO,2007,10,14,18,6,20,2007-10-14T18:06:20Z,2007.785628,3145-11,322.34,0.26,40.05,-105.004,1884,1578.7,305.3,C,243408,H4,2007-10-19 8:11:00,.S.
BAO,2007,10,15,18,1,55,2007-10-15T18:01:55Z,2007.78836,3145-12,322.23,0.26,40.05,-105.004,1884,1578.7,305.3,C,243409,H4,2007-10-19 8:26:00,.S.
BAO,2007,10,16,21,0,12,2007-10-16T21:00:12Z,2007.791439,3060-01,322.52,0.26,40.05,-105.004,1884,1578.7,305.3,C,243734,H4,2007-10-24 16:35:00,...
BAO,2007,10,17,18,1,24,2007-10-17T18:01:24Z,2007.793838,3060-02,322,0.26,40.05,-105.004,1884,1578.7,305.3,C,243735,H4,2007-10-24 16:50:00,.S.
BAO,2007,10,17,18,5,54,2007-10-17T18:05:54Z,2007.793847,3060-03,321.73,0.26,40.05,-105.004,1884,1578.7,305.3,C,243736,H4,2007-10-24 17:05:00,.S.
BAO,2007,10,18,18,1,17,2007-10-18T18:01:17Z,2007.796578,3060-04,321.61,0.26,40.05,-105.004,1884,1578.7,305.3,C,243737,H4,2007-10-24 17:19:00,.S.
BAO,2007,10,18,18,5,50,2007-10-18T18:05:50Z,2007.796586,3060-05,321.53,0.26,40.05,-105.004,1884,1578.7,305.3,C,243738,H4,2007-10-24 17:34:00,.S.
