site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
STR,2007,12,3,22,2,39,2007-12-03T22:02:39Z,2007.923064,3103-12,320.69,0.26,37.7553,-122.4528,486,254,232,C,246208,H4,2007-12-11 3:59:00,...
STR,2007,12,4,22,4,15,2007-12-04T22:04:15Z,2007.925807,3110-01,321.16,0.26,37.7553,-122.4528,486,254,232,C,246880,H4,2007-12-17 23:25:00,...
STR,2007,12,5,10,4,35,2007-12-05T10:04:35Z,2007.927178,3110-02,321.89,0.26,37.7553,-122.4528,486,254,232,C,246881,H4,2007-12-17 23:40:00,...
STR,2007,12,5,22,4,20,2007-12-05T22:04:20Z,2007.928547,3110-03,321.59,0.26,37.7553,-122.4528,486,254,232,C,246882,H4,2007-12-17 23:55:00,...
STR,2007,12,6,10,4,13,2007-12-06T10:04:13Z,2007.929917,3110-04,320.99,0.26,37.7553,-122.4528,486,254,232,C,246883,H4,2007-12-18 0:10:00,...
STR,2007,12,6,22,4,6,2007-12-06T22:04:06Z,2007.931286,3110-05,321.3,0.26,37.7553,-122.4528,486,254,232,C,246884,H4,2007-12-18 0:24:00,...
STR,2007,12,7,10,4,19,2007-12-07T10:04:19Z,2007.932657,3110-06,322.33,0.26,37.7553,-122.4528,486,254,232,C,246885,H4,2007-12-18 0:39:00,...
STR,2007,12,7,22,3,50,2007-12-07T22:03:50Z,2007.934026,3110-07,321.79,0.26,37.7553,-122.4528,486,254,232,C,246886,H4,2007-12-18 0:54:00,...
STR,2007,12,8,10,3,51,2007-12-08T10:03:51Z,2007.935395,3110-08,321.14,0.26,37.7553,-122.4528,486,254,232,C,246887,H4,2007-12-18 1:09:00,...
STR,2007,12,8,22,3,51,2007-12-08T22:03:51Z,2007.936765,3110-09,321.63,0.26,37.7553,-122.4528,486,254,232,C,246888,H4,2007-12-18 1:24:00,...
STR,2007,12,9,10,3,46,2007-12-09T10:03:46Z,2007.938135,3110-10,321.59,0.26,37.7553,-122.4528,486,254,232,C,246889,H4,2007-12-18 1:38:00,...
STR,2007,12,9,22,3,49,2007-12-09T22:03:49Z,2007.939505,3110-11,321.6,0.26,37.7553,-122.4528,486,254,232,C,246890,H4,2007-12-18 1:53:00,...
STR,2007,12,10,10,3,47,2007-12-10T10:03:47Z,2007.940875,3110-12,321.65,0.26,37.7553,-122.4528,486,254,232,C,246891,H4,2007-12-18 2:08:00,...
STR,2007,12,11,22,1,45,2007-12-11T22:01:45Z,2007.94498,3095-01,321.92,0.26,37.7553,-122.4528,486,254,232,C,247237,H4,2007-12-20 5:09:00,...
STR,2007,12,12,10,1,43,2007-12-12T10:01:43Z,2007.94635,3095-02,321.9,0.26,37.7553,-122.4528,486,254,232,C,247238,H4,2007-12-20 5:24:00,...
STR,2007,12,12,22,1,45,2007-12-12T22:01:45Z,2007.94772,3095-03,322.54,0.26,37.7553,-122.4528,486,254,232,C,247239,H4,2007-12-20 5:39:00,...
STR,2007,12,13,10,1,45,2007-12-13T10:01:45Z,2007.94909,3095-04,321.93,0.26,37.7553,-122.4528,486,254,232,C,247240,H4,2007-12-20 5:54:00,...
STR,2007,12,13,22,1,45,2007-12-13T22:01:45Z,2007.95046,3095-05,321.9,0.26,37.7553,-122.4528,486,254,232,C,247241,H4,2007-12-20 6:09:00,...
STR,2007,12,14,22,1,43,2007-12-14T22:01:43Z,2007.9532,3095-07,323.87,0.26,37.7553,-122.4528,486,254,232,C,247242,H4,2007-12-20 6:23:00,...
STR,2007,12,15,10,1,46,2007-12-15T10:01:46Z,2007.95457,3095-08,322.08,0.26,37.7553,-122.4528,486,254,232,C,247243,H4,2007-12-20 6:38:00,...
STR,2007,12,15,22,1,44,2007-12-15T22:01:44Z,2007.955939,3095-09,322.72,0.26,37.7553,-122.4528,486,254,232,C,247244,H4,2007-12-20 6:53:00,...
STR,2007,12,16,10,1,44,2007-12-16T10:01:44Z,2007.957309,3095-10,322.06,0.26,37.7553,-122.4528,486,254,232,C,247245,H4,2007-12-20 7:08:00,...
STR,2007,12,16,22,1,48,2007-12-16T22:01:48Z,2007.958679,3095-11,321.92,0.26,37.7553,-122.4528,486,254,232,C,247246,H4,2007-12-20 7:23:00,...
STR,2007,12,17,10,1,52,2007-12-17T10:01:52Z,2007.960049,3095-12,321.96,0.26,37.7553,-122.4528,486,254,232,C,247247,H4,2007-12-20 7:37:00,...
STR,2007,12,18,22,1,27,2007-12-18T22:01:27Z,2007.964158,3039-01,321.09,0.26,37.7553,-122.4528,486,254,232,C,247708,H4,2008-01-03 20:32:00,...
STR,2007,12,19,10,1,20,2007-12-19T10:01:20Z,2007.965528,3039-02,321.25,0.26,37.7553,-122.4528,486,254,232,C,247709,H4,2008-01-03 20:47:00,...
STR,2007,12,19,22,1,14,2007-12-19T22:01:14Z,2007.966897,3039-03,321.56,0.26,37.7553,-122.4528,486,254,232,C,247710,H4,2008-01-03 21:02:00,...
STR,2007,12,20,10,1,26,2007-12-20T10:01:26Z,2007.968268,3039-04,321.27,0.26,37.7553,-122.4528,486,254,232,C,247711,H4,2008-01-03 21:17:00,...
STR,2007,12,20,22,1,14,2007-12-20T22:01:14Z,2007.969637,3039-05,321.55,0.26,37.7553,-122.4528,486,254,232,C,247712,H4,2008-01-03 21:31:00,...
STR,2007,12,21,10,1,13,2007-12-21T10:01:13Z,2007.971007,3039-06,321.68,0.26,37.7553,-122.4528,486,254,232,C,247713,H4,2008-01-03 21:46:00,...
STR,2007,12,21,22,1,9,2007-12-21T22:01:09Z,2007.972377,3039-07,321.78,0.26,37.7553,-122.4528,486,254,232,C,247714,H4,2008-01-03 22:01:00,...
STR,2007,12,22,10,1,7,2007-12-22T10:01:07Z,2007.973746,3039-08,321.94,0.26,37.7553,-122.4528,486,254,232,C,247715,H4,2008-01-03 22:16:00,...
STR,2007,12,22,22,1,4,2007-12-22T22:01:04Z,2007.975116,3039-09,321.85,0.26,37.7553,-122.4528,486,254,232,C,247716,H4,2008-01-03 22:31:00,...
STR,2007,12,23,10,1,2,2007-12-23T10:01:02Z,2007.976486,3039-10,320.98,0.26,37.7553,-122.4528,486,254,232,C,247717,H4,2008-01-03 22:45:00,...
STR,2007,12,23,22,0,59,2007-12-23T22:00:59Z,2007.977856,3039-11,322.38,0.26,37.7553,-122.4528,486,254,232,C,247718,H4,2008-01-03 23:00:00,...
